"source_associate_id","kwuid","growth_share_sponsor_source_id","proposed_growth_share_sponsor","temporary_growth_share_sponsor","vested","vesting_start_period","listing_approval_required","exclude_from_individual_reports","source_market_center_id","source_team_id"
"1145","449973","261","","false","false","2016-04-18T00:00:00","true","false","57",""
"1146","482325","248","","false","true","2016-10-11T00:00:00","true","false","43",""
"1147","000002","179","","false","true","2016-10-01T00:00:00","false","false","43",""
"1148","482335","10","","false","true","2018-07-17T00:00:00","true","false","43",""
"1149","483136","447","","false","true","2016-11-01T00:00:00","true","false","26",""
"1150","483134","547","","false","true","2018-04-17T00:00:00","true","false","26",""
"1151","483132","","","false","true","2016-11-01T00:00:00","true","false","33",""
"1152","000003","814","","false","true","2016-11-01T00:00:00","false","false","33",""
"1153","483125","814","","false","true","2016-11-01T00:00:00","true","false","33",""
"1154","483129","1153","","false","true","2016-11-01T00:00:00","true","false","33",""
"1155","483111","634","","false","true","2016-11-01T00:00:00","true","false","31","52"
"1156","483123","107","","false","true","2016-11-01T00:00:00","true","false","45",""
"1157","000004","67","","false","true","2016-11-01T00:00:00","false","false","61",""
"1158","483117","350","","false","false","2016-11-01T00:00:00","false","false","44",""
"1159","483113","350","","false","true","2016-11-01T00:00:00","true","false","43",""
"1160","483101","22","","false","true","2016-11-01T00:00:00","true","false","27",""
"1161","483119","67","","false","true","2016-11-01T00:00:00","true","false","45",""
"1162","483108","832","","false","true","2016-11-01T00:00:00","true","false","55",""
"1163","375214","702","","false","true","2016-11-01T00:00:00","true","false","33",""
"1164","483697","687","","false","true","2016-11-01T00:00:00","true","false","54",""
"1165","483696","1043","","false","true","2016-11-01T00:00:00","true","false","46",""
"1166","483693","175","","false","true","2019-07-15T00:00:00","false","false","45",""
"1167","483688","201","","false","false","2016-11-01T00:00:00","false","false","184",""
"1168","483691","1167","","false","true","2017-10-01T00:00:00","true","false","45",""
"1169","483683","245","","false","true","2016-11-01T00:00:00","true","false","45",""
"1170","483678","476","","false","false","2016-11-01T00:00:00","false","false","61",""
"1171","483676","476","","false","true","2016-11-01T00:00:00","false","false","61",""
"1172","483675","476","","false","true","2016-11-01T00:00:00","false","false","61",""
"1173","483674","535","","false","true","2016-11-01T00:00:00","true","false","45",""
"1174","484184","717","","false","true","2016-11-01T00:00:00","false","false","28",""
"1175","484183","712","","false","true","2016-11-01T00:00:00","true","false","37",""
"1176","484182","723","","false","true","2016-11-01T00:00:00","true","false","35",""
"1177","484181","144","","false","true","2021-03-24T00:00:00","true","false","26",""
"1178","484180","1050","","false","true","2019-10-25T00:00:00","true","false","26",""
"1179","483682","535","","false","true","2016-11-01T00:00:00","true","false","45",""
"1180","484587","262","","false","true","2016-11-03T00:00:00","true","false","47",""
"1181","484586","195","","false","true","2016-11-01T00:00:00","true","false","50",""
"1182","484585","963","","false","true","2018-04-17T00:00:00","true","false","26",""
"1183","484583","261","","false","true","2016-11-01T00:00:00","true","false","57",""
"1184","484582","261","","false","true","2016-11-07T00:00:00","true","false","45",""
"1185","484581","963","","false","false","2016-11-01T00:00:00","true","false","70",""
"1186","484580","687","","false","true","2016-11-01T00:00:00","true","false","54",""
"1187","485142","832","","false","true","2016-11-01T00:00:00","true","false","58",""
"1188","485141","476","","false","false","2016-11-11T00:00:00","true","false","60",""
"1189","485137","99","","false","true","2016-11-01T00:00:00","true","false","58",""
"1190","485140","965","","false","true","2016-11-07T00:00:00","true","false","26",""
"1191","485145","261","","false","true","2016-11-11T00:00:00","true","false","45",""
"1192","484935","137","","false","true","2018-03-12T00:00:00","true","false","44",""
"1193","deleted 485138","99","","false","true","2016-11-01T00:00:00","true","false","58",""
"1194","485139","716","","false","true","2016-11-08T00:00:00","true","false","60",""
"1195","485333","99","","false","true","2016-11-01T00:00:00","true","false","58",""
"1196","485502","354","","false","true","2021-05-13T00:00:00","true","false","43",""
"1197","485501","702","","false","true","2016-11-14T00:00:00","true","false","33",""
"1198","485500","195","","false","true","2016-11-04T00:00:00","true","false","50",""
"1199","485499","311","","false","true","2016-11-01T00:00:00","false","false","28",""
"1201","429455","716","","false","true","2019-01-25T00:00:00","true","false","60",""
"1202","485322","329","","false","true","2016-11-01T00:00:00","true","false","31",""
"1203","374155","806","","false","true","2016-11-01T00:00:00","true","false","56",""
"1204","485841","22","","false","true","2016-11-17T00:00:00","true","false","47",""
"1205","485838","548","","false","true","2016-11-16T00:00:00","true","false","60",""
"1206","485840","1205","","false","true","2016-11-16T00:00:00","true","false","60",""
"1207","485837","716","","false","true","2024-02-15T00:00:00","true","false","60",""
"1208","485323","628","","false","true","2016-11-01T00:00:00","false","false","43",""
"1209","485324","1132","","false","true","2018-07-17T00:00:00","true","false","43",""
"1210","486016","482","","false","true","2016-11-03T00:00:00","true","false","59",""
"1211","486210","1156","","false","true","2018-11-22T00:00:00","false","false","45",""
"1212","486413","349","","false","true","2016-11-17T00:00:00","false","false","67",""
"1213","486625","717","","false","true","2016-11-01T00:00:00","false","false","57",""
"1214","486659","10","","false","true","2018-07-17T00:00:00","true","false","43",""
"1215","487652","692","","false","true","2016-12-01T00:00:00","false","false","43",""
"1216","487651","628","","false","true","2018-05-11T00:00:00","true","false","43",""
"1217","487650","400","","false","true","2016-12-01T00:00:00","true","false","56",""
"1218","486418","400","","false","true","2016-11-01T00:00:00","true","false","56",""
"1219","487649","400","","false","true","2016-12-01T00:00:00","true","false","56",""
"1220","487648","45","","false","true","2016-12-01T00:00:00","true","false","43",""
"1221","deleted 487646","692","","false","true","2016-12-01T00:00:00","true","false","43",""
"1222","487392","628","","false","true","2016-12-01T00:00:00","true","false","43",""
"1223","487390","45","","false","true","2018-08-24T00:00:00","true","false","43","41"
"1224","487386","805","","false","true","2016-12-01T00:00:00","true","false","56",""
"1225","2000005241","179","","false","false","2016-12-01T00:00:00","true","false","47",""
"1226","487383","805","","false","true","2016-12-01T00:00:00","true","false","56",""
"1227","487381","","","false","true","2016-12-01T00:00:00","false","false","45",""
"1228","487380","81","","false","true","2016-12-01T00:00:00","false","false","33","97"
"1229","487374","1160","","false","true","2016-12-01T00:00:00","true","false","27",""
"1230","487371","805","","false","true","2016-12-01T00:00:00","true","false","56",""
"1231","487672","53","","false","false","2016-12-01T00:00:00","false","false","43",""
"1232","488150","261","","false","true","2016-12-01T00:00:00","true","false","31",""
"1233","488145","32","","false","true","2016-12-01T00:00:00","true","false","31",""
"1234","488149","1235","","false","true","2016-12-01T00:00:00","true","false","54",""
"1235","488148","420","","false","true","2016-12-01T00:00:00","true","false","54",""
"1236","488147","108","","false","true","2016-12-01T00:00:00","true","false","54",""
"1237","488146","201","","false","true","2016-12-01T00:00:00","true","false","45",""
"1238","488144","110","","false","true","2022-10-04T00:00:00","true","false","43",""
"1239","475754","723","","false","true","2016-12-01T00:00:00","true","false","35",""
"1240","488142","723","","false","true","2016-12-01T00:00:00","true","false","35",""
"1241","488327","484","","false","true","2018-07-18T00:00:00","true","false","46",""
"1242","488640","261","","false","true","2022-02-16T00:00:00","false","false","166",""
"1243","488637","1231","","false","true","2018-07-17T00:00:00","true","false","43",""
"1244","488638","1231","","false","true","2018-07-17T00:00:00","true","false","43",""
"1245","488636","50","","false","true","2016-12-01T00:00:00","false","false","44",""
"1246","488653","716","","false","true","2016-11-08T00:00:00","true","false","45",""
"1247","371396","","","false","true","2014-09-10T00:00:00","true","false","26",""
"1248","358840","","","false","true","2014-04-03T00:00:00","true","false","26",""
"1249","358835","","","false","true","2014-04-02T00:00:00","true","false","26",""
"1250","489013","628","","false","true","2018-05-11T00:00:00","true","false","43",""
"1251","489011","1231","","false","true","2018-07-19T00:00:00","true","false","43",""
"1252","489010","98","","false","true","2016-12-01T00:00:00","true","false","40",""
"1253","489009","261","","false","true","2016-12-12T00:00:00","true","false","31","53"
"1254","488842","483","","false","true","2022-03-15T00:00:00","true","false","59",""
"1255","488838","716","","false","true","2018-03-14T00:00:00","true","false","60",""
"1256","488837","261","","false","true","2016-12-07T00:00:00","true","false","60",""
"1257","492446","67","","false","false","2017-01-16T00:00:00","true","false","28",""
"1258","492445","1167","","false","true","2017-01-01T00:00:00","true","false","45",""
"1259","492910","624","","false","true","2018-07-19T00:00:00","false","false","43",""
"1260","492911","317","","false","true","2017-01-10T00:00:00","true","false","33",""
"1262","492912","102","","false","true","2017-01-03T00:00:00","false","false","40",""
"1263","492916","102","","false","true","2017-01-01T00:00:00","true","false","40",""
"1264","492918","50","","false","true","2017-01-01T00:00:00","true","false","43",""
"1265","488143","723","","false","true","2016-12-01T00:00:00","true","false","26",""
"1266","493137","663","","false","false","2017-01-09T00:00:00","false","false","47",""
"1270","492912","3751","","false","true","2021-07-22T00:00:00","true","false","59",""
"1271","493337","","","false","true","2017-01-09T00:00:00","true","false","26",""
"1272","493156","115","","false","true","2017-01-09T00:00:00","true","false","58",""
"1273","493800","115","","false","true","2017-01-09T00:00:00","false","false","58",""
"1274","493804","687","","false","true","2017-01-01T00:00:00","true","false","54",""
"1275","493751","261","","false","true","2019-10-31T00:00:00","false","false","45",""
"1276","493796","628","","false","false","2017-01-09T00:00:00","false","false","43",""
"1277","493797","","","false","true","2017-01-09T00:00:00","true","false","57",""
